date,apy,apyBase,apyReward,tvl_usd,pool_id,category,project,chain,asset,symbol
2023-05-16 23:01:40.636000+00:00,2.32792,2.32792,0.0,73693966,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-17 23:01:34.905000+00:00,2.33753,2.33753,0.0,72679512,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-18 23:01:24.266000+00:00,2.33332,2.33332,0.0,73200651,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-19 23:01:38.586000+00:00,2.3669,2.3669,0.0,69525279,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-20 23:01:30.200000+00:00,2.37174,2.37174,0.0,69042537,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-21 23:01:19.258000+00:00,2.37016,2.37016,0.0,69020792,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-22 23:01:20.235000+00:00,2.50925,2.50925,0.0,58564155,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-23 23:01:23.742000+00:00,2.53152,2.53152,0.0,56460790,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-24 23:01:32.824000+00:00,2.58817,2.58817,0.0,51371168,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-25 23:01:52.635000+00:00,3.2201,3.2201,0.0,45471202,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-26 23:01:37.260000+00:00,2.74083,2.74083,0.0,49126362,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-27 23:01:39.478000+00:00,2.6259,2.6259,0.0,49931270,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-28 23:01:25.814000+00:00,2.64295,2.64295,0.0,49892680,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-29 23:01:26.064000+00:00,2.59016,2.59016,0.0,50872388,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-30 23:03:53.390000+00:00,2.64724,2.64724,0.0,49501492,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-05-31 23:01:48.315000+00:00,2.70729,2.70729,0.0,51022452,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-01 23:01:26.175000+00:00,2.71476,2.71476,0.0,50323428,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-02 23:01:45.201000+00:00,2.74096,2.74096,0.0,48094283,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-03 23:01:36.968000+00:00,2.7412,2.7412,0.0,48097558,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-04 23:01:18.782000+00:00,2.77032,2.77032,0.0,45518094,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-05 23:01:44.762000+00:00,3.06042,3.06042,0.0,22223600,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-06 23:01:26.731000+00:00,4.9884,4.9884,0.0,5441357,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-07 23:01:42.754000+00:00,3.67871,3.67871,0.0,9199600,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-08 23:01:38.674000+00:00,3.0685,3.0685,0.0,21229268,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-09 23:01:45.879000+00:00,3.06362,3.06362,0.0,21554225,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-10 23:01:45.620000+00:00,3.09334,3.09334,0.0,19317857,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-11 23:01:31.798000+00:00,3.08965,3.08965,0.0,19520099,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-12 23:01:43.448000+00:00,2.95498,2.95498,0.0,27910266,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-13 23:01:34.648000+00:00,2.89621,2.89621,0.0,32280914,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-14 23:01:29.548000+00:00,2.89757,2.89757,0.0,32083011,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-15 23:01:45.166000+00:00,3.02704,3.02704,0.0,22630043,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-16 23:01:30.634000+00:00,3.0337,3.0337,0.0,22229678,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-17 23:01:22.568000+00:00,3.03286,3.03286,0.0,22253701,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-18 23:01:18.075000+00:00,2.98277,2.98277,0.0,25721125,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-19 23:01:30.936000+00:00,5.22953,5.22953,0.0,3790606,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-20 23:01:58.599000+00:00,4.41977,4.41977,0.0,5578202,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-21 23:01:48.217000+00:00,6.34822,6.34822,0.0,1549478,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-22 20:01:41.406000+00:00,6.96762,6.96762,0.0,141732,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-23 23:01:34.481000+00:00,3.15095,3.15095,0.0,13677277,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-24 23:01:40.454000+00:00,3.14661,3.14661,0.0,13958236,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-25 23:01:34.749000+00:00,3.18464,3.18464,0.0,11728177,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-26 23:01:33.550000+00:00,3.33,3.33,0.0,9150808,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-27 23:02:00.161000+00:00,3.01304,3.01304,0.0,24214555,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-28 23:01:19.361000+00:00,3.04298,3.04298,0.0,22338896,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-29 23:01:14.916000+00:00,3.02576,3.02576,0.0,23496383,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-06-30 23:01:35.937000+00:00,3.10361,3.10361,0.0,18505219,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-01 23:01:44.698000+00:00,3.09252,3.09252,0.0,19342042,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-02 23:01:56.252000+00:00,3.10573,3.10573,0.0,19232554,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-03 23:01:28.268000+00:00,3.19442,3.19442,0.0,15094707,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-04 23:01:32.102000+00:00,3.19389,3.19389,0.0,15155246,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-05 23:01:27.225000+00:00,7.01587,7.01587,0.0,45170,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-06 23:01:45.760000+00:00,5.85018,5.85018,0.0,4297805,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-07 23:01:34.296000+00:00,5.90656,5.90656,0.0,4086117,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-08 23:01:26.689000+00:00,5.21867,5.21867,0.0,7391163,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-09 23:01:31.579000+00:00,4.74246,4.74246,0.0,9390653,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-10 23:01:49.037000+00:00,5.28828,5.28828,0.0,7451767,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-11 23:01:29.864000+00:00,3.81639,3.81639,0.0,14025854,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-12 23:01:43.884000+00:00,3.99959,3.99959,0.0,13894432,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-13 23:01:25.328000+00:00,5.19799,5.19799,0.0,8498778,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-14 23:01:41.456000+00:00,5.56838,5.56838,0.0,7079602,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-15 23:01:26.730000+00:00,4.40139,4.40139,0.0,13210226,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-16 23:01:20.697000+00:00,6.2049,6.2049,0.0,4086244,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-17 23:01:35.971000+00:00,5.84152,5.10426,0.73726,9522621,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-18 23:01:45.090000+00:00,4.36947,3.68498,0.68449,16865011,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-19 23:02:49.308000+00:00,4.00836,3.34959,0.65877,18585829,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-20 23:01:36.077000+00:00,3.87715,3.18557,0.69158,24444538,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-21 23:01:32.379000+00:00,5.55439,4.85584,0.69855,10617195,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-22 23:01:54.956000+00:00,5.065,4.37622,0.68878,13063765,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-23 23:01:46.051000+00:00,4.18293,3.50116,0.68177,17587103,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-24 23:01:34.843000+00:00,4.21358,3.60481,0.60877,17036518,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-25 23:01:25.116000+00:00,4.31756,3.71492,0.60264,16474550,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-26 23:01:36.696000+00:00,4.40751,3.72533,0.68218,16438743,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-27 23:01:28.628000+00:00,3.91434,3.24155,0.67279,18959777,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-28 23:01:32.832000+00:00,3.62436,3.00752,0.61683,48743187,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-29 23:01:30.464000+00:00,3.65168,3.02583,0.62585,46306302,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-30 23:01:34.661000+00:00,3.72782,3.11312,0.61471,35481746,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-07-31 23:01:48.443000+00:00,6.28462,5.69148,0.59314,7152993,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-01 23:01:32.715000+00:00,5.21466,4.61203,0.60263,12650393,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-02 23:02:18.076000+00:00,7.18555,6.60336,0.58219,2203478,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-03 23:01:20.687000+00:00,7.5246,6.95951,0.5651,360538,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-04 23:01:36.735000+00:00,6.72121,6.18548,0.53573,4356184,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-05 23:01:39.582000+00:00,6.98506,6.44591,0.53915,3002588,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-06 23:01:24.135000+00:00,6.26477,5.74757,0.5172,6771127,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-07 23:01:16.762000+00:00,6.43607,5.93876,0.49731,5736005,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-08 23:01:25.862000+00:00,5.55231,5.05016,0.50216,10575316,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-09 23:01:40.054000+00:00,5.62753,5.12785,0.49968,10155769,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-10 23:01:32.596000+00:00,7.15316,6.64664,0.50652,2008947,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-11 23:01:26.839000+00:00,6.14014,5.63464,0.50549,7364263,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-12 23:01:52.624000+00:00,5.27398,4.77549,0.49849,12039788,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-13 23:01:58.176000+00:00,4.9906,4.50627,0.48433,13541153,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-14 23:01:27.436000+00:00,5.46348,4.95828,0.5052,11128618,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-15 23:01:35.891000+00:00,5.12657,4.67199,0.45458,12635544,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-16 23:01:39.140000+00:00,4.35597,3.93947,0.4165,16560359,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-17 23:01:41.244000+00:00,3.26587,2.90232,0.36355,58857731,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-18 23:01:33.051000+00:00,3.31962,2.8824,0.43721,53606411,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-19 23:01:18.159000+00:00,3.33103,2.83784,0.49319,51895146,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-20 23:01:38.333000+00:00,3.34962,2.85179,0.49783,50194756,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-21 23:01:37.405000+00:00,3.50797,3.00435,0.50362,35151476,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-22 23:01:54.022000+00:00,3.47659,2.97398,0.50261,38208366,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-23 23:02:14.643000+00:00,3.47289,2.96509,0.5078,39627261,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-24 23:01:34.235000+00:00,3.30336,2.82297,0.48039,55654740,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-25 23:01:51.196000+00:00,3.29531,2.82034,0.47498,55929700,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-26 23:01:57.853000+00:00,3.33583,2.86071,0.47512,51396805,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-27 23:01:23.328000+00:00,3.34174,2.86627,0.47547,50769193,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-28 23:01:26.428000+00:00,3.3368,2.86442,0.47238,50913669,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-29 23:01:40.594000+00:00,3.46661,2.96504,0.50157,40897383,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-30 23:01:52.244000+00:00,3.47156,2.98238,0.48918,39207363,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-08-31 23:02:26.822000+00:00,3.47871,3.00818,0.47053,36821471,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-01 11:01:49.926000+00:00,3.49978,3.0316,0.46818,34575264,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-04 23:01:51.015000+00:00,3.49981,3.03622,0.46359,33678968,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-05 23:01:49.645000+00:00,3.50066,3.03829,0.46236,33559290,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-06 23:01:47.970000+00:00,3.53722,3.0728,0.46442,30359427,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-07 23:01:28.082000+00:00,3.46827,3.00981,0.45846,36683561,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-08 23:01:54.628000+00:00,3.64767,3.18022,0.46745,19997036,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-09 23:01:41.579000+00:00,3.63626,3.1732,0.46306,20658265,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-10 23:01:45.218000+00:00,3.60166,3.16484,0.43682,21428943,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-11 23:01:43.717000+00:00,3.5896,3.16831,0.42129,21100327,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-12 23:01:50.281000+00:00,3.58191,3.14891,0.43299,22977100,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-13 23:01:46.827000+00:00,3.61779,3.15507,0.46273,22439830,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-14 23:01:27.554000+00:00,3.61232,3.14947,0.46285,23021985,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-15 23:01:25.118000+00:00,3.59041,3.1146,0.47581,26535718,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-16 23:01:33.532000+00:00,3.5542,3.09347,0.46073,28511746,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-17 23:01:32.137000+00:00,3.58588,3.14592,0.43996,23701188,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-18 23:02:02.823000+00:00,5.14073,3.96175,1.17898,20494800,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-19 23:01:51.111000+00:00,4.32544,3.15408,1.17136,23094686,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-20 23:01:32.543000+00:00,4.29892,3.13156,1.16736,25372604,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-21 23:01:26.800000+00:00,4.05478,2.97736,1.07742,42100608,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-22 23:01:47.018000+00:00,4.11388,3.01982,1.09406,37832222,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-23 23:01:39.519000+00:00,4.13256,3.02131,1.11125,37694547,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-24 23:01:11.605000+00:00,4.08191,2.9688,1.11311,43662916,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-25 23:01:26.333000+00:00,4.04208,2.96088,1.0812,44587982,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-26 23:01:28.251000+00:00,4.06938,2.98928,1.0801,40990454,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-27 23:01:27.968000+00:00,4.12959,2.99235,1.13724,40580706,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-28 23:02:02.427000+00:00,4.36463,3.00253,1.3621,39462280,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-29 23:01:43.304000+00:00,4.28081,2.93294,1.34787,46439273,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-09-30 23:01:33.236000+00:00,4.25955,2.95505,1.30451,44043735,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-01 23:01:29.053000+00:00,4.32136,2.96515,1.35621,42926840,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-02 23:01:34.414000+00:00,4.26941,3.00461,1.2648,39684286,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-03 23:03:32.137000+00:00,4.22503,3.00882,1.21622,39532519,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-04 23:01:33.255000+00:00,4.27526,3.05314,1.22212,34640643,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-05 23:01:24.537000+00:00,4.17535,3.01264,1.16271,39244301,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-06 23:01:32.052000+00:00,4.23774,3.01849,1.21925,38658359,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-07 23:01:33.930000+00:00,4.2334,3.03919,1.19421,36457938,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-08 23:01:15.582000+00:00,4.17565,3.01111,1.16454,39734196,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-09 23:01:33.919000+00:00,4.154,3.03915,1.11485,36947523,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-10 23:01:16.600000+00:00,4.11905,3.01476,1.10429,39899033,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-11 23:01:45.302000+00:00,4.25078,3.11529,1.13549,28614990,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-12 23:02:04.596000+00:00,4.30362,3.07931,1.22431,29263131,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-13 23:01:27.808000+00:00,4.28764,3.08294,1.2047,29410106,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-14 23:01:36.465000+00:00,4.31584,3.09602,1.21982,28177950,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-15 23:01:33.743000+00:00,4.33139,3.11512,1.21627,26432192,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-16 23:01:11.556000+00:00,4.29571,3.07455,1.22116,30487858,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-17 23:01:44.886000+00:00,4.32364,3.13575,1.18789,24649063,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-18 23:01:49.501000+00:00,4.33435,3.14727,1.18708,23567385,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-19 23:01:31.696000+00:00,4.70435,3.51024,1.19411,21315345,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-20 23:01:54.687000+00:00,8.01175,6.81334,1.19841,14485769,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-21 23:01:56.769000+00:00,4.26207,3.0563,1.20577,33711467,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-22 23:01:41.194000+00:00,4.28283,3.06032,1.2225,33682412,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-23 23:01:17.995000+00:00,4.42416,3.12621,1.29795,26876732,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-24 23:01:52.296000+00:00,4.88301,3.59101,1.292,22643633,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
2023-10-25 23:02:02.004000+00:00,7.3486,6.07628,1.27232,17020924,7da72d09-56ca-4ec5-a45f-59114353e487,lending,compound-v3,Ethereum,USDC,USDC
